Date,volatility,trend,drawdown,regime,regime_name,portfolio_returns,equity_curve,dynamic_equity,benchmark_equity
2026-04-30,0.1197157949263823,1,0.0,0,Sideways,0.0148699394666085,1.18413052620913,1.18413052620913,1.305529155591889
2026-05-01,0.1191204189539759,1,0.0,0,Sideways,0.0215451010309373,1.209642738030123,1.209642738030123,1.3261276580112986
2026-05-04,0.1228082595143616,1,-0.0036633796697419,0,Sideways,0.0059790602000955,1.2168752647814132,1.2168752647814132,1.3241409247121283
2026-05-05,0.1225712576010814,1,0.0,0,Sideways,0.00819205564141,1.2268439746591582,1.2268439746591582,1.3374368965711056
2026-05-06,0.1016809999148957,1,0.0,2,Bull,-0.0068257946503095,1.218469789620165,1.218469789620165,1.3534842119500343
2026-05-07,0.1045885057383229,1,-0.0030661051573262,2,Bull,0.0249509581406705,1.2488717783366494,1.2488717783366494,1.3542253738481655
2026-05-08,0.1044579557552036,1,0.0,2,Bull,0.0118785186344754,1.2637065250276918,1.2637065250276918,1.3608805776830806
2026-05-11,0.1024624619142573,1,0.0,2,Bull,-0.0093793719889845,1.25185375144455,1.25185375144455,1.3435088478059325
2026-05-12,0.0990050467425544,1,-0.0015149399914519,2,Bull,0.0039759893119631,1.2568311085804345,1.2568311085804345,1.3368884772951843
2026-05-13,0.097852646110249,1,0.0,2,Bull,-0.0117304293435004,1.2420879400645184,1.2420879400645184,1.3579991871905588
2026-05-14,0.099372880595493,1,0.0,2,Bull,-0.004238068182871,1.236823886685403,1.236823886685403,1.3558208317944382
2026-05-15,0.1074208973578038,1,-0.0120293518927245,2,Bull,0.0173449629981446,1.2582765512351828,1.2582765512351828,1.3609245553952192
2026-05-18,0.1068735954087496,1,-0.0127243256392938,2,Bull,0.0100344861862884,1.2709027099070829,1.2709027099070829,1.360587046391198
2026-05-19,0.1069964110471905,1,-0.0193004300777197,2,Bull,-0.010597391178028,1.2574344567409816,1.2574344567409816,1.3419212549344333
2026-05-20,0.1071191497816717,1,-0.0092492121686566,2,Bull,-0.0167800325023713,1.2363346656872662,1.2363346656872662,1.3569437042072068
2026-05-21,0.1047792260134885,1,-0.0072844571842248,2,Bull,-0.0038390979105462,1.2315882558554905,1.2315882558554905,1.362489047616513
2026-05-22,0.1030491716927745,1,-0.0033815420552932,2,Bull,-0.0032474113543772,1.2275887821695075,1.2275887821695075,1.3595077642485005
2026-05-26,0.1042213862649399,1,0.0,2,Bull,-0.0178896664927006,1.2056276282663143,1.2056276282663143,1.3608364861080464
2026-05-27,0.1011438407577289,1,-0.0001732035840619,2,Bull,0.0056293735291356,1.2124145565228717,1.2124145565228717,1.369238238296788
2026-05-28,0.1010428378985545,1,0.0,2,Bull,-0.0151824312309857,1.1940071558950172,1.1940071558950172,1.3867963896724018
2026-05-29,0.0976084998770844,1,0.0,2,Bull,0.0168692971142386,1.2141492173643371,1.2141492173643371,1.3922236008168394
2026-06-01,0.097607489944553,1,0.0,2,Bull,0.0265349601194803,1.246366618426198,1.246366618426198,1.3780611062989276
2026-06-02,0.0949361487894469,1,0.0,2,Bull,0.0098235967621461,1.2586104215034166,1.2586104215034166,1.3541473639933692
2026-06-03,0.0989603487043928,1,-0.007017150543661,2,Bull,0.000584859661184,1.2593465319680996,1.2593465319680996,1.3268710058552289
2026-06-04,0.0889454509784231,1,-0.0032649794552662,2,Bull,0.0091095118526068,1.2708185641276022,1.2708185641276022,1.3456583257800174
2026-06-05,0.1312613098369766,0,-0.0289901119303291,3,Bear,-0.0079239975195879,1.2607486009776088,1.2607486009776088,1.318915167355602
2026-06-08,0.128216521555119,0,-0.0267915220781057,3,Bear,0.005925273927241,1.268218881791787,1.268218881791787,1.3032295330379873
2026-06-09,0.1283988015895794,0,-0.0296483791014637,3,Bear,-0.0141883535921718,1.2502249438646562,1.2502249438646562,1.284247044628525
2026-06-11,0.13838181429655458,0,-0.04272155547761132,3,Sideways,0.0029778683724656974,,1.2539479491834584,1.284247044628525
